ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.826056338028169,-0.010950296514498812,0.0,0.0,high,1.yml,1,1203.0,-87.60208643959339,0.5931428571428572,1.0,red,red,1,green
0.8401408450704225,0.0022618771946686365,0.0,0.25,high,1.yml,1,1223.0,18.094958548451313,0.5554571428571429,1.0,red,red,1,green
0.8633802816901408,-0.02615302055219431,0.0,0.5,high,1.yml,1,1256.0,-209.22348212546544,0.5723142857142857,1.0,red,red,1,green
0.8302816901408451,-0.021177176272751855,0.25,0.0,high,1.yml,1,1209.0,-169.41685770205137,0.6291142857142857,1.0,red,red,1,green
0.823943661971831,0.04104268447426299,0.25,0.25,high,1.yml,1,1200.0,328.34040505357996,0.5498571428571428,0.0,red,red,1,green
0.8535211267605634,0.0009822734334232507,0.25,0.5,high,1.yml,1,1242.0,7.858161841382632,0.5756,1.0,red,red,1,green
0.8436619718309859,-0.033982502490985333,-0.25,0.0,high,1.yml,1,1228.0,-271.8591333766497,0.6051428571428571,1.0,red,red,1,green
0.8598591549295774,-0.034128744727563,-0.25,0.25,high,1.yml,1,1251.0,-273.029067454036,0.6032285714285714,1.0,red,red,1,green
0.8450704225352113,-0.004213283569864145,-0.25,0.5,high,1.yml,1,1230.0,-33.70615864082386,0.5795142857142858,0.0,red,red,1,green
0.8380281690140845,-0.02262772225611971,0.5,0.0,high,1.yml,1,1220.0,-181.0211877264801,0.6066,1.0,red,red,1,green
0.8605633802816901,-0.020271276657531492,0.5,0.25,high,1.yml,1,1252.0,-162.16968441381638,0.5785428571428571,0.0,red,red,1,green
0.856338028169014,0.006391067611412514,0.5,0.5,high,1.yml,1,1246.0,51.12837415817408,0.5435714285714286,1.0,red,red,1,green
0.8774647887323944,-0.02836989080100195,-0.5,0.0,high,1.yml,1,1276.0,-226.95838628119077,0.5667428571428571,1.0,red,red,1,green
0.8443661971830986,-0.028508545605090505,-0.5,0.25,high,1.yml,1,1229.0,-228.0676210966086,0.6176,1.0,red,red,1,green
0.8971830985915493,-0.01533209491780417,-0.5,0.5,high,1.yml,1,1304.0,-122.65635935165409,0.5309714285714285,1.0,red,red,1,green
0.8471830985915493,0.06269873562871062,0.0,0.0,high,0-v.yml,1,1233.0,223.42196567313442,0.5492285714285714,0.0,red,purple,0-v,green
0.8330985915492958,0.004143149757599392,0.0,0.0,high,1-v.yml,1,1213.0,33.145089972389144,0.586,1.0,red,orange,1-v,green
0.8570422535211267,0.04936217664366032,0.0,0.0,high,0-b.yml,1,1247.0,175.89819675057257,0.57,1.0,red,blue,0-b,green
0.854225352112676,0.0042582609124716545,0.0,0.0,high,1-b.yml,1,1243.0,34.06597620829423,0.5346,1.0,red,red,1-b,green
0.8605633802816901,0.03847866165262595,0.0,0.0,high,0-c.yml,1,1252.0,137.11565531098964,0.5284,1.0,red,blue,0-c,green
0.856338028169014,-0.05253863186171549,0.0,0.0,high,1-c.yml,1,1246.0,-420.3076842416107,0.6094,1.0,red,red,1-c,green
0.8033333333333333,0.47748816327015986,0.0,0.0,low,0.yml,2,241.0,39881.089720601434,0.4654,0.0,yellow,blue,0,blue
0.7633333333333333,0.481100092689562,0.0,0.25,low,0.yml,2,229.0,40182.76773551414,0.4662,0.0,yellow,blue,0,blue
0.7766666666666666,0.4790581467225469,0.0,0.5,low,0.yml,2,233.0,40012.21894168137,0.5023142857142857,0.0,yellow,blue,0,blue
0.8266666666666667,0.4563686980229783,0.25,0.0,low,0.yml,2,248.0,38117.135442435545,0.48565714285714284,1.0,yellow,blue,0,blue
0.76,0.48789330799498737,0.25,0.25,low,0.yml,2,228.0,40750.15526451923,0.4755142857142857,0.0,yellow,blue,0,blue
0.8466666666666667,0.4554622072154939,0.25,0.5,low,0.yml,2,254.0,38041.42290335061,0.4972857142857143,0.0,yellow,blue,0,blue
0.81,0.47506235652875567,-0.25,0.0,low,0.yml,2,243.0,39678.47984722528,0.4826,0.0,yellow,blue,0,blue
0.7533333333333333,0.4851665576752532,-0.25,0.25,low,0.yml,2,226.0,40522.409777799236,0.43788571428571427,0.0,yellow,blue,0,blue
0.8333333333333334,0.4815545672525774,-0.25,0.5,low,0.yml,2,250.0,40220.726667729796,0.44762857142857143,0.0,yellow,blue,0,blue
0.9366666666666666,0.4410078711283525,0.5,0.0,low,0.yml,2,281.0,36834.15805641689,0.4576857142857143,1.0,yellow,blue,0,blue
0.9266666666666666,0.4465633373223827,0.5,0.25,low,0.yml,2,278.0,37298.16546595456,0.4399142857142857,0.0,yellow,blue,0,blue
0.9133333333333333,0.42935815264010746,0.5,0.5,low,0.yml,2,274.0,35861.14237982392,0.5202571428571429,1.0,yellow,blue,0,blue
0.7333333333333333,0.47715726484466525,-0.5,0.0,low,0.yml,2,220.0,39853.45219822774,0.4566857142857143,0.0,yellow,blue,0,blue
0.7266666666666667,0.4833955041449844,-0.5,0.25,low,0.yml,2,218.0,40374.486645512756,0.4641142857142857,0.0,yellow,blue,0,blue
0.7133333333333334,0.4876750171828781,-0.5,0.5,low,0.yml,2,214.0,40731.92303148691,0.5038857142857143,0.0,yellow,blue,0,blue
0.9433333333333334,0.5689509185670066,0.0,0.0,low,1.yml,2,283.0,101096.33238556687,0.5239142857142857,0.0,yellow,red,1,blue
0.9366666666666666,0.5743794333957428,0.0,0.25,low,1.yml,2,281.0,102060.91987734585,0.5406285714285715,0.0,yellow,red,1,blue
0.94,0.5790983085553653,0.0,0.5,low,1.yml,2,282.0,102899.41219022362,0.5544857142857142,0.0,yellow,red,1,blue
0.93,0.5692581188337934,0.25,0.0,low,1.yml,2,279.0,101150.91850058403,0.5774857142857143,1.0,yellow,red,1,blue
0.96,0.5660356081308641,0.25,0.25,low,1.yml,2,288.0,100578.31372483302,0.5298285714285714,0.0,yellow,red,1,blue
0.9,0.5826771036041191,0.25,0.5,low,1.yml,2,270.0,103535.32478300034,0.5725142857142858,0.0,yellow,red,1,blue
1.0,0.5409556375052837,-0.25,0.0,low,1.yml,2,300.0,96121.87826820354,0.5528,1.0,yellow,red,1,blue
1.0233333333333334,0.5508571102927067,-0.25,0.25,low,1.yml,2,307.0,97881.26128589008,0.4766285714285714,0.0,yellow,red,1,blue
0.9766666666666667,0.5526318119879323,-0.25,0.5,low,1.yml,2,293.0,98196.60629476649,0.5528571428571428,1.0,yellow,red,1,blue
0.8766666666666667,0.5772147435539705,0.5,0.0,low,1.yml,2,263.0,102564.72336692331,0.5256857142857143,0.0,yellow,red,1,blue
0.9333333333333333,0.5948147671984583,0.5,0.25,low,1.yml,2,280.0,105692.05435856388,0.5171142857142857,0.0,yellow,red,1,blue
0.9233333333333333,0.5706907594679324,0.5,0.5,low,1.yml,2,277.0,101405.4830139919,0.5681142857142857,1.0,yellow,red,1,blue
1.0666666666666667,0.5425649758574679,-0.5,0.0,low,1.yml,2,320.0,96407.84002635138,0.517,1.0,yellow,red,1,blue
1.0566666666666666,0.5557053634742574,-0.5,0.25,low,1.yml,2,317.0,98742.74265297518,0.5002857142857143,1.0,yellow,red,1,blue
1.03,0.540250052148685,-0.5,0.5,low,1.yml,2,309.0,95996.50349612873,0.5324,1.0,yellow,red,1,blue
0.8466666666666667,0.4665225816394489,0.0,0.0,low,0-v.yml,2,254.0,38965.214985910825,0.4546857142857143,0.0,yellow,purple,0-v,blue
0.99,0.5790801425170413,0.0,0.0,low,1-v.yml,2,297.0,102896.18428463707,0.5089428571428571,0.0,yellow,orange,1-v,blue
0.8466666666666667,0.4629032715307649,0.0,0.0,low,0-b.yml,2,254.0,38662.920516069826,0.47254285714285715,0.0,yellow,blue,0-b,blue
0.8966666666666666,0.5896152873836321,0.0,0.0,low,1-b.yml,2,269.0,104768.16387445036,0.5187714285714286,0.0,yellow,red,1-b,blue
0.8233333333333334,0.4626394800607545,0.0,0.0,low,0-c.yml,2,247.0,38640.88794627592,0.4436857142857143,0.0,yellow,blue,0-c,blue
1.0033333333333334,0.5581306231491148,0.0,0.0,low,1-c.yml,2,301.0,99173.68467312033,0.5386,1.0,yellow,red,1-c,blue
